square_id,internet
1868,129934.14
1869,129934.14
1870,132187.86
1871,140501.55
1872,140875.95
1873,120632.31
1874,121368.766
1875,142333.66
1876,138798.2
1877,139998.36
1878,141564.83
1879,144221.94
1880,149900.06
1881,190782.97
1882,221791.92
1883,431553.47
1884,451320.34
1885,426855.56
1886,189292.44
1887,218218.66
1888,352041.53
1889,357603.75
1890,357603.75
1891,357643.1
1892,296805.78
1893,303427.6
1894,424697.34
1895,365648.38
1896,384633.8
1897,458000.3
1898,112234.76
1899,53996.375
1900,20565.072
1901,22129.049
1902,27645.2
1903,41607.93
1904,41996.863
1905,40740.12
1906,40339.484
1907,61773.406
1908,63372.094
1909,85112.336
1910,97702.66
1911,116532.78
1912,120026.18
1913,110032.41
1914,170011.48
1915,126657.97
1916,154772.08
1917,74882.77
1918,54499.824
1919,50153.28
1920,43905.523
1921,36315.48
1922,34779.027
1923,27666.45
1924,28824.492
1925,34636.17
1926,37152.652
1927,37152.652
1928,37152.652
1929,36978.074
1930,31971.848
1931,26846.102
1932,26846.102
1933,27100.29
1934,59024.047
1935,80344.14
1936,214726.38
1937,218485.05
1938,218485.05
1939,218485.05
1940,217794.1
1941,211078.1
1942,507852.25
1943,507852.25
1944,370645.97
1945,197406.98
1946,705065.25
1947,836068.7
1948,892762.3
1949,808188.6
1950,410794.34
1951,354525.8
1952,433187.2
1953,456665.72
1954,423847.16
1955,434552.12
1956,491175.47
1957,426069.78
1958,180179.58
1959,85803.695
1960,43326.504
1961,43140.492
1962,43140.492
1963,43140.492
1964,43140.492
1965,43140.492
1966,125013.88
1967,129934.14
1968,129934.14
1969,129934.14
1970,132215.67
1971,138431.16
1972,128846.96
1973,168642.31
1974,200900.81
1975,156661.2
1976,131497.02
1977,145762.98
1978,150418.05
1979,149995.97
1980,168999.81
1981,230277.1
1982,192992.72
1983,287228.22
1984,387825.03
1985,261071.23
1986,155083.75
1987,155083.75
1988,344782.5
1989,494915.03
1990,376636.22
1991,342528.84
1992,276069.84
1993,273348.0
1994,242171.03
1995,227521.06
1996,233203.11
1997,219811.95
1998,39411.598
1999,27646.363
2000,21181.865
2001,22177.035
2002,22298.33
2003,31939.158
2004,41483.93
2005,41289.965
2006,37007.523
2007,53737.867
2008,99610.82
2009,118875.164
2010,120026.18
2011,118662.45
2012,120026.18
2013,119884.92
2014,122000.91
2015,114001.79
2016,160489.1
2017,99216.086
2018,97250.75
2019,76026.74
2020,50587.367
2021,37594.57
2022,64132.13
2023,43310.09
2024,30122.31
2025,36925.13
2026,32659.611
2027,37152.652
2028,37152.652
2029,35978.84
2030,27356.895
2031,26846.102
2032,26846.102
2033,47870.617
2034,120459.93
2035,140310.03
2036,219073.53
2037,218810.69
2038,218485.05
2039,218485.05
2040,183571.78
2041,260769.72
2042,424407.7
2043,504599.25
2044,507852.25
2045,829266.25
2046,909260.75
2047,837878.06
2048,531623.8
2049,422614.38
2050,374254.25
2051,354375.38
2052,367161.56
2053,377148.53
2054,376876.84
2055,313499.03
2056,332887.06
2057,561139.3
2058,126230.39
2059,75060.24
2060,76028.64
2061,58407.855
2062,46969.887
2063,43140.492
2064,44818.617
2065,80799.266
2066,139721.75
2067,130552.97
2068,129934.14
2069,129541.63
2070,129582.984
2071,127642.97
2072,190295.72
2073,209610.92
2074,221432.14
2075,137096.27
2076,82980.45
2077,120527.266
2078,141348.19
2079,142050.47
2080,197850.52
2081,282527.5
2082,244225.34
2083,281361.84
2084,287009.0
2085,199989.28
2086,155083.75
2087,155083.75
2088,505901.9
2089,631493.94
2090,611615.06
2091,362548.16
2092,273566.12
2093,273705.84
2094,243010.42
2095,227628.39
2096,227628.39
2097,217823.39
2098,30198.387
2099,28958.326
2100,21290.547
2101,21773.207
2102,22129.049
2103,23594.096
2104,38666.87
2105,52605.504
2106,96719.83
2107,141027.89
2108,124288.16
2109,118045.83
2110,120026.18
2111,119429.01
2112,119579.016
2113,115517.516
2114,99094.445
2115,99216.086
2116,99216.086
2117,89653.734
2118,96853.01
2119,98266.32
2120,63559.43
2121,125237.445
2122,57337.305
2123,39684.293
2124,35514.223
2125,36672.96
2126,34166.035
2127,37299.88
2128,37152.652
2129,33939.15
2130,26706.662
2131,26873.893
2132,47095.7
2133,107612.805
2134,141535.4
2135,147013.72
2136,231432.55
2137,219451.69
2138,218485.05
2139,218485.05
2140,196454.98
2141,337246.78
2142,356377.1
2143,380624.28
2144,786908.5
2145,1.474639e+06
2146,960852.06
2147,833245.8
2148,472848.2
2149,422653.44
2150,358004.16
2151,339072.66
2152,370485.16
2153,377629.44
2154,331630.97
2155,305799.97
2156,305753.84
2157,154108.8
2158,41854.53
2159,42669.23
2160,72368.79
2161,87205.016
2162,108171.54
2163,112103.086
2164,132580.14
2165,157982.94
2166,157981.81
2167,154127.02
2168,110145.164
2169,82458.03
2170,81044.56
2171,130762.734
2172,217319.77
2173,217319.77
2174,218835.19
2175,130657.49
2176,85903.23
2177,88309.164
2178,93671.93
2179,93608.27
2180,116899.62
2181,244415.75
2182,187018.0
2183,202019.16
2184,393740.88
2185,394014.22
2186,237519.53
2187,284951.3
2188,461435.97
2189,624371.06
2190,631493.94
2191,526750.7
2192,273718.88
2193,273718.88
2194,240758.16
2195,227105.9
2196,227385.72
2197,222974.2
2198,47027.45
2199,30063.57
2200,23101.703
2201,22005.48
2202,21552.95
2203,22864.146
2204,54657.81
2205,145924.16
2206,148464.44
2207,145069.81
2208,130448.5
2209,114973.99
2210,116363.27
2211,119222.22
2212,120026.18
2213,109137.42
2214,99216.086
2215,99216.086
2216,99216.086
2217,98755.266
2218,99238.0
2219,96473.32
2220,86316.57
2221,60536.758
2222,39160.94
2223,40507.586
2224,39771.906
2225,38208.664
2226,38208.664
2227,38191.434
2228,36487.07
2229,32491.645
2230,27594.773
2231,55359.688
2232,70235.34
2233,101886.85
2234,139504.73
2235,147059.62
2236,253388.61
2237,610388.94
2238,589987.94
2239,644531.25
2240,431267.25
2241,337068.56
2242,356377.1
2243,356377.1
2244,633665.3
2245,1.5416215e+06
2246,1.0086447e+06
2247,719608.75
2248,673930.9
2249,450495.34
2250,215183.78
2251,197282.2
2252,234930.05
2253,309649.84
2254,305869.06
2255,305924.94
2256,281070.62
2257,72941.27
2258,41889.305
2259,41889.305
2260,45412.258
2261,87224.38
2262,165663.55
2263,165975.02
2264,162533.2
2265,193339.81
2266,903841.8
2267,125679.54
2268,59705.72
2269,67380.414
2270,70351.44
2271,102604.516
2272,217319.77
2273,217319.77
2274,217319.77
2275,129882.02
2276,79226.39
2277,89034.11
2278,93763.12
2279,93666.414
2280,93791.28
2281,140989.73
2282,182229.89
2283,239048.92
2284,484454.25
2285,510542.84
2286,412672.75
2287,379312.8
2288,379312.8
2289,468249.2
2290,629679.06
2291,615252.9
2292,326792.72
2293,269971.16
2294,249992.11
2295,227628.39
2296,227575.56
2297,227628.39
2298,62482.71
2299,30198.387
2300,28615.889
2301,21948.13
2302,22029.215
2303,22129.049
2304,87317.37
2305,146690.77
2306,146996.17
2307,145044.33
2308,132577.2
2309,114706.71
2310,115434.05
2311,115048.15
2312,117368.99
2313,101669.99
2314,99216.086
2315,99216.086
2316,99216.086
2317,99216.086
2318,99216.086
2319,110097.836
2320,147780.9
2321,106830.766
2322,66852.38
2323,62771.094
2324,65037.316
2325,38208.664
2326,38208.664
2327,36142.73
2328,30582.82
2329,29913.121
2330,44737.48
2331,70235.34
2332,70235.34
2333,84621.64
2334,142307.88
2335,154308.64
2336,269814.34
2337,803440.25
2338,862176.56
2339,850994.7
2340,543148.9
2341,364130.4
2342,356377.1
2343,356377.1
2344,364228.34
2345,717923.3
2346,436863.4
2347,648164.25
2348,698859.9
2349,480965.34
2350,193132.08
2351,207395.17
2352,234660.33
2353,301786.5
2354,305924.94
2355,305924.94
2356,155764.31
2357,41889.305
2358,41889.305
2359,41889.305
2360,41918.727
2361,66073.0
2362,148916.73
2363,166164.69
2364,166164.69
2365,214206.03
2366,559706.9
2367,68235.62
2368,57669.777
2369,65071.36
2370,70351.44
2371,76602.84
2372,205398.47
2373,217319.77
2374,188581.48
2375,94807.64
2376,68550.234
2377,82666.78
2378,92434.57
2379,93791.28
2380,93890.164
2381,183780.38
2382,246702.7
2383,325859.25
2384,482369.56
2385,593944.5
2386,552424.1
2387,384038.16
2388,379312.8
2389,379936.78
2390,506748.03
2391,619062.06
2392,322098.38
2393,248036.89
2394,232782.8
2395,227628.39
2396,227628.39
2397,227628.39
2398,116107.9
2399,30198.387
2400,30198.387
2401,22129.049
2402,22129.049
2403,24603.059
2404,116409.31
2405,146624.36
2406,146535.27
2407,137820.08
2408,134139.61
2409,116849.67
2410,109651.04
2411,121267.77
2412,109951.56
2413,94017.6
2414,99673.586
2415,97580.79
2416,99216.086
2417,99104.53
2418,104011.66
2419,152473.64
2420,162900.89
2421,162700.47
2422,115027.77
2423,138401.92
2424,144569.83
2425,96894.03
2426,44853.61
2427,34462.45
2428,30364.31
2429,51811.746
2430,88859.16
2431,70235.34
2432,70235.34
2433,88137.85
2434,183726.9
2435,179056.36
2436,323118.88
2437,681392.3
2438,694621.5
2439,656697.7
2440,517063.38
2441,420582.3
2442,356377.1
2443,356376.7
2444,309827.84
2445,262627.75
2446,262627.75
2447,294585.06
2448,289166.2
2449,208324.42
2450,190938.1
2451,194525.55
2452,225365.55
2453,282854.66
2454,305924.94
2455,257025.67
2456,46174.824
2457,41889.305
2458,41889.305
2459,41889.305
2460,41889.305
2461,47804.98
2462,136096.97
2463,167812.48
2464,166842.23
2465,166164.69
2466,170237.11
2467,60442.617
2468,57669.777
2469,62509.066
2470,70351.44
2471,70351.44
2472,126806.74
2473,131191.62
2474,46431.46
2475,39294.7
2476,39844.21
2477,56124.66
2478,93850.25
2479,104295.88
2480,144463.33
2481,287774.7
2482,307461.34
2483,359169.56
2484,496487.66
2485,679554.3
2486,675328.5
2487,480151.94
2488,403788.62
2489,420586.84
2490,426967.7
2491,497116.34
2492,446979.3
2493,269818.66
2494,262024.33
2495,239598.78
2496,227628.39
2497,244848.23
2498,214124.58
2499,59253.688
2500,60365.78
2501,22129.049
2502,22129.049
2503,42515.28
2504,144453.77
2505,146603.83
2506,146624.36
2507,145276.88
2508,139669.4
2509,128182.875
2510,115463.89
2511,117942.48
2512,104446.65
2513,98234.24
2514,94923.9
2515,97901.04
2516,99202.4
2517,99086.805
2518,118739.98
2519,165543.83
2520,162900.89
2521,162900.89
2522,161045.58
2523,122735.31
2524,117287.94
2525,143575.12
2526,118052.22
2527,39094.1
2528,30348.982
2529,95786.89
2530,372096.34
2531,481693.88
2532,239790.17
2533,222793.02
2534,263051.34
2535,260586.19
2536,346075.12
2537,639621.2
2538,651371.8
2539,639263.7
2540,500018.5
2541,488727.5
2542,377873.53
2543,342224.06
2544,263713.4
2545,262627.75
2546,262627.75
2547,211169.44
2548,130263.62
2549,130263.62
2550,164835.34
2551,193078.48
2552,221746.06
2553,437410.6
2554,704359.4
2555,673142.3
2556,133388.47
2557,46249.26
2558,43361.957
2559,41889.305
2560,41889.305
2561,46702.016
2562,102831.13
2563,205923.42
2564,242895.02
2565,287532.3
2566,310504.6
2567,199419.22
2568,75248.45
2569,63788.56
2570,69969.27
2571,92876.45
2572,62872.63
2573,40027.324
2574,39294.7
2575,39294.7
2576,39597.6
2577,50966.0
2578,101969.2
2579,168559.53
2580,198302.72
2581,303720.62
2582,376081.47
2583,398361.22
2584,628646.6
2585,679098.0
2586,683435.4
2587,620292.0
2588,450757.16
2589,450821.97
2590,450821.97
2591,438270.44
2592,268219.1
2593,251827.9
2594,229101.14
2595,227628.39
2596,233384.25
2597,273279.0
2598,273718.88
2599,275340.38
2600,261304.84
2601,22129.049
2602,22129.049
2603,79940.73
2604,147458.0
2605,147395.48
2606,146624.36
2607,146624.36
2608,134925.6
2609,125716.15
2610,106530.86
2611,102136.336
2612,103101.56
2613,96570.805
2614,94075.88
2615,99336.26
2616,98335.66
2617,99946.41
2618,157205.05
2619,163663.17
2620,162900.89
2621,162900.89
2622,162900.89
2623,105809.48
2624,105275.86
2625,124389.75
2626,145574.44
2627,118516.55
2628,42925.523
2629,111806.414
2630,521887.28
2631,677329.1
2632,676401.94
2633,502248.3
2634,333823.8
2635,262585.94
2636,314488.44
2637,537820.4
2638,575161.8
2639,563776.1
2640,502840.47
2641,408891.03
2642,294185.1
2643,265086.9
2644,262627.75
2645,262627.75
2646,262627.75
2647,199784.6
2648,130263.62
2649,130263.62
2650,150901.77
2651,193078.48
2652,324751.0
2653,608193.94
2654,773335.9
2655,772551.25
2656,553278.56
2657,335506.3
2658,236155.77
2659,80169.12
2660,45986.043
2661,52966.195
2662,157909.97
2663,320121.2
2664,322159.2
2665,321481.62
2666,319836.16
2667,318926.06
2668,260389.4
2669,88968.25
2670,67238.09
2671,60540.363
2672,64238.05
2673,40406.18
2674,59022.65
2675,80588.914
2676,118848.44
2677,151833.66
2678,159290.08
2679,202021.67
2680,203030.92
2681,249366.23
2682,479580.9
2683,479716.06
2684,529656.3
2685,592165.0
2686,586527.75
2687,572554.6
2688,512217.4
2689,445528.47
2690,449767.94
2691,328970.66
2692,271473.44
2693,261406.84
2694,242372.0
2695,228338.45
2696,254474.55
2697,273860.0
2698,274102.56
2699,274159.0
2700,275722.12
2701,21201.541
2702,30476.121
2703,114760.29
2704,147339.11
2705,134213.89
2706,146624.36
2707,144039.8
2708,129954.64
2709,127644.29
2710,114180.45
2711,102069.234
2712,118111.83
2713,157366.3
2714,163323.77
2715,162583.56
2716,325933.06
2717,301991.56
2718,200706.3
2719,163044.75
2720,162900.89
2721,162900.89
2722,162900.89
2723,113045.26
2724,104231.98
2725,108513.48
2726,145215.66
2727,145916.12
2728,267883.84
2729,302565.3
2730,466435.1
2731,657088.5
2732,665459.25
2733,649413.5
2734,578582.25
2735,425878.34
2736,490985.03
2737,533741.8
2738,536688.9
2739,392438.6
2740,181186.86
2741,179147.69
2742,176881.12
2743,155710.58
2744,247682.28
2745,262627.75
2746,319158.38
2747,178789.61
2748,130747.69
2749,132739.86
2750,193149.98
2751,276692.16
2752,298443.8
2753,409973.03
2754,563199.25
2755,589637.4
2756,479286.1
2757,479182.38
2758,476604.94
2759,246973.83
2760,44872.13
2761,77084.086
2762,211483.66
2763,312140.53
2764,322272.22
2765,321833.6
2766,320367.06
2767,322272.22
2768,321679.94
2769,275482.44
2770,107714.375
2771,110748.43
2772,118727.4
2773,127563.64
2774,169895.73
2775,148553.4
2776,152905.53
2777,154045.16
2778,156867.48
2779,194853.58
2780,198776.4
2781,231915.62
2782,525536.8
2783,480790.2
2784,536372.94
2785,583191.1
2786,587499.5
2787,581348.25
2788,529913.0
2789,470121.0
2790,370274.06
2791,340545.78
2792,321391.72
2793,322422.0
2794,322415.66
2795,273477.28
2796,184914.28
2797,330156.3
2798,335120.72
2799,343222.22
2800,311602.2
2801,2704.1274
2802,33587.414
2803,72083.914
2804,141503.69
2805,153602.77
2806,139079.44
2807,130386.62
2808,128103.91
2809,113550.34
2810,104897.695
2811,119710.06
2812,170277.86
2813,187855.81
2814,187878.17
2815,185401.66
2816,369378.53
2817,293838.88
2818,242433.28
2819,169318.16
2820,162900.89
2821,162900.89
2822,166419.06
2823,142283.11
2824,101131.55
2825,104116.05
2826,139595.52
2827,181374.6
2828,309068.03
2829,311635.6
2830,386767.12
2831,438294.12
2832,579719.0
2833,634507.25
2834,619091.94
2835,640501.5
2836,511012.2
2837,496023.22
2838,434190.3
2839,179665.72
2840,179258.03
2841,179258.03
2842,178898.98
2843,165255.03
2844,155191.31
2845,182438.6
2846,141062.11
2847,134634.25
2848,134567.27
2849,160504.64
2850,256098.16
2851,301227.38
2852,360503.84
2853,364815.06
2854,365800.62
2855,380302.12
2856,467934.62
2857,479182.38
2858,471810.22
2859,244174.36
2860,71942.22
2861,108958.055
2862,209581.67
2863,222513.31
2864,253708.78
2865,300202.2
2866,321975.12
2867,321106.6
2868,316759.53
2869,284946.38
2870,169896.89
2871,167386.14
2872,184527.6
2873,171692.55
2874,155655.83
2875,151995.0
2876,151953.95
2877,149981.84
2878,156609.92
2879,202778.64
2880,202811.02
2881,441999.44
2882,608083.5
2883,591062.25
2884,595192.8
2885,581348.94
2886,586415.7
2887,586328.56
2888,564898.2
2889,524658.94
2890,372389.56
2891,260666.8
2892,267658.38
2893,322356.72
2894,322422.0
2895,329354.25
2896,408487.6
2897,430823.6
2898,430823.6
2899,412850.25
2900,342176.34
2901,11664.609
2902,21958.02
2903,19529.393
2904,96438.76
2905,138909.27
2906,122284.68
2907,125434.81
2908,88581.64
2909,99945.63
2910,91458.92
2911,89056.44
2912,121783.03
2913,166348.73
2914,187641.44
2915,187999.23
2916,289859.3
2917,295142.16
2918,332712.7
2919,470248.16
2920,306908.94
2921,233846.48
2922,227922.48
2923,222474.77
2924,158789.78
2925,106765.766
2926,126878.836
2927,230897.72
2928,319771.44
2929,320299.06
2930,380278.84
2931,399446.06
2932,412574.22
2933,681216.9
2934,771762.8
2935,792020.94
2936,869065.2
2937,596299.94
2938,420815.2
2939,179394.97
2940,179258.03
2941,179258.03
2942,179133.39
2943,170774.86
2944,118588.04
2945,134640.89
2946,134640.89
2947,134640.89
2948,134640.89
2949,151305.17
2950,259942.53
2951,351344.78
2952,365833.34
2953,365800.62
2954,365800.62
2955,372183.97
2956,440768.7
2957,453381.12
2958,430867.0
2959,169831.08
2960,99317.266
2961,110141.414
2962,183044.64
2963,211018.02
2964,211018.02
2965,211018.02
2966,233565.36
2967,250075.28
2968,227225.78
2969,206603.66
2970,187796.92
2971,186767.88
2972,185881.92
2973,185881.92
2974,175173.92
2975,157017.0
2976,155016.2
2977,154822.94
2978,213194.92
2979,260723.77
2980,263338.28
2981,608083.5
2982,608083.5
2983,608083.5
2984,623639.7
2985,612785.9
2986,584026.7
2987,571776.75
2988,416591.28
2989,396058.5
2990,339637.12
2991,323962.66
2992,263038.16
2993,322395.47
2994,322422.0
2995,326041.66
2996,368130.4
2997,430823.6
2998,430823.6
2999,401626.72
3000,322306.44
3001,18477.018
3002,18514.87
3003,18514.87
3004,18514.87
3005,58038.305
3006,95430.5
3007,93683.42
3008,106197.414
3009,88555.24
3010,88555.24
3011,88555.24
3012,88326.12
3013,87486.37
3014,156772.47
3015,265779.66
3016,289268.16
3017,547456.2
3018,725007.56
3019,475855.97
3020,522304.22
3021,564989.7
3022,569221.0
3023,283301.5
3024,214664.69
3025,96423.36
3026,72132.38
3027,237985.39
3028,266280.22
3029,293526.9
3030,318458.2
3031,378069.53
3032,411257.38
3033,494247.88
3034,704297.7
3035,710256.7
3036,933871.25
3037,860067.3
3038,511842.12
3039,400612.72
3040,212628.7
3041,179173.31
3042,142164.95
3043,91345.83
3044,70880.97
3045,124595.23
3046,134640.89
3047,134640.89
3048,134640.89
3049,193554.58
3050,258343.72
3051,325112.0
3052,364988.38
3053,366117.22
3054,371728.38
3055,427769.56
3056,449491.9
3057,449491.9
3058,437413.03
3059,235886.36
3060,103581.625
3061,105956.85
3062,154110.19
3063,211018.02
3064,211018.02
3065,211018.02
3066,211018.02
3067,211018.02
3068,221123.53
3069,245181.19
3070,202120.95
3071,186767.88
3072,185881.92
3073,185881.92
3074,185881.92
3075,184547.72
3076,175019.69
3077,189773.42
3078,235610.47
3079,239559.08
3080,236459.53
3081,580017.25
3082,665958.25
3083,701304.7
3084,725307.8
3085,706301.3
3086,454283.72
3087,362502.22
3088,364672.9
3089,364192.34
3090,323502.28
3091,322422.0
3092,322422.0
3093,322422.0
3094,324128.34
3095,392781.94
3096,418361.38
3097,430823.6
3098,430818.84
3099,421590.66
3100,328761.38
3101,18514.87
3102,18514.87
3103,18514.87
3104,24354.578
3105,36135.07
3106,76080.6
3107,88555.24
3108,88555.24
3109,88555.24
3110,88555.24
3111,88551.52
3112,88269.695
3113,87622.54
3114,110552.94
3115,233333.95
3116,360648.97
3117,771468.6
3118,1.0519026e+06
3119,721253.94
3120,602010.2
3121,567192.06
3122,455664.94
3123,220341.98
3124,125524.24
3125,120163.92
3126,119632.96
3127,217636.0
3128,219672.97
3129,217578.36
3130,474229.6
3131,464968.22
3132,378243.22
3133,434348.2
3134,700669.94
3135,813504.44
3136,807847.0
3137,710346.2
3138,499092.34
3139,499092.34
3140,475201.3
3141,217753.39
3142,69346.58
3143,63981.43
3144,63981.43
3145,97277.32
3146,134640.97
3147,134640.89
3148,134640.89
3149,190517.16
3150,274913.88
3151,284346.66
3152,374377.03
3153,587334.94
3154,550571.9
3155,463549.7
3156,449491.9
3157,449491.9
3158,433194.0
3159,153038.89
3160,103575.38
3161,103575.38
3162,135614.22
3163,258451.53
3164,269419.53
3165,267141.72
3166,252402.03
3167,259906.08
3168,277931.22
3169,237445.88
3170,208374.78
3171,186039.05
3172,184767.36
3173,184256.97
3174,183812.89
3175,183724.62
3176,183665.25
3177,183796.53
3178,202981.0
3179,196181.22
3180,192439.84
3181,560292.8
3182,823777.2
3183,823758.3
3184,831623.56
3185,856333.9
3186,454947.0
3187,363990.6
3188,364481.16
3189,364781.06
3190,324662.44
3191,322422.0
3192,322422.0
3193,322422.0
3194,349442.62
3195,430444.84
3196,430823.6
3197,420703.0
3198,425788.47
3199,404800.25
3200,334587.66
3201,18515.06
3202,18514.87
3203,18514.87
3204,19887.64
3205,22710.201
3206,51732.027
3207,87064.11
3208,88555.24
3209,88555.24
3210,88555.24
3211,90828.53
3212,87514.836
3213,88028.11
3214,88295.12
3215,88862.36
3216,385831.1
3217,702957.2
3218,997583.94
3219,812056.25
3220,639055.44
3221,553945.2
3222,443480.44
3223,223856.73
3224,115445.67
3225,213411.28
3226,384032.44
3227,218458.88
3228,219841.23
3229,270812.9
3230,610827.1
3231,617100.75
3232,578922.5
3233,650590.44
3234,867321.1
3235,865687.8
3236,835608.0
3237,624390.75
3238,438188.88
3239,431470.25
3240,371611.25
3241,178746.53
3242,63981.43
3243,63981.43
3244,63981.43
3245,65445.74
3246,126172.11
3247,141786.89
3248,141786.89
3249,210922.02
3250,263652.88
3251,322319.34
3252,455408.5
3253,958935.5
3254,772931.75
3255,657142.8
3256,564639.9
3257,477635.12
3258,490513.88
3259,171985.45
3260,103575.38
3261,103575.38
3262,126264.82
3263,267428.3
3264,284243.38
3265,275317.75
3266,265761.0
3267,253320.44
3268,275864.56
3269,226289.45
3270,210861.9
3271,192804.11
3272,185402.9
3273,184625.64
3274,183627.75
3275,183665.23
3276,183665.25
3277,183665.25
3278,183528.98
3279,271395.28
3280,234934.25
3281,588137.25
3282,823777.2
3283,809672.9
3284,849173.4
3285,953696.8
3286,698170.94
3287,363758.53
3288,364776.8
3289,364874.25
3290,339875.34
3291,322422.0
3292,322422.0
3293,322960.56
3294,404431.75
3295,430823.6
3296,430823.6
3297,406760.44
3298,373335.88
3299,342185.8
3300,339898.9
3301,18601.299
3302,18527.21
3303,18514.87
3304,18514.87
3305,18514.87
3306,20736.076
3307,65738.875
3308,88555.24
3309,88560.3
3310,89452.13
3311,71576.33
3312,59483.363
3313,78533.16
3314,91665.46
3315,141625.86
3316,179307.75
3317,268360.6
3318,695821.0
3319,691243.1
3320,618505.1
3321,618062.6
3322,506446.25
3323,458889.38
3324,328695.47
3325,502000.97
3326,589336.9
3327,323769.56
3328,219869.86
3329,264223.5
3330,583612.0
3331,680028.8
3332,774289.44
3333,881960.3
3334,976507.7
3335,937391.94
3336,1.0324597e+06
3337,938630.06
3338,351332.25
3339,351332.25
3340,347006.03
3341,170319.84
3342,63981.43
3343,63981.43
3344,63981.43
3345,73403.484
3346,316765.2
3347,358727.0
3348,358727.0
3349,335830.47
3350,484991.28
3351,455688.2
3352,861008.06
3353,1.0314386e+06
3354,823270.6
3355,547960.3
3356,526848.06
3357,557944.5
3358,501595.5
3359,405008.84
3360,135339.31
3361,128129.836
3362,177495.78
3363,436425.38
3364,457369.0
3365,457369.0
3366,457369.0
3367,615534.56
3368,590688.94
3369,377479.06
3370,272405.03
3371,198060.95
3372,197622.56
3373,225119.75
3374,183636.36
3375,183665.25
3376,183665.25
3377,183665.25
3378,183665.25
3379,666518.6
3380,818891.6
3381,821978.9
3382,767014.3
3383,673507.94
3384,709008.7
3385,953703.44
3386,913432.25
3387,387244.72
3388,365766.38
3389,365766.38
3390,343950.97
3391,276694.1
3392,276694.1
3393,313744.3
3394,429974.7
3395,430823.6
3396,430823.6
3397,430727.03
3398,341961.28
3399,222437.56
3400,190140.44
3401,18563.488
3402,18621.123
3403,18550.955
3404,18518.535
3405,18514.87
3406,18514.87
3407,31236.623
3408,88289.36
3409,92114.9
3410,95094.98
3411,79361.03
3412,74745.39
3413,149404.42
3414,187119.98
3415,179906.44
3416,179923.39
3417,255539.61
3418,695821.0
3419,484154.34
3420,283840.2
3421,410482.47
3422,479803.03
3423,483161.12
3424,421190.03
3425,386837.75
3426,547367.75
3427,593725.56
3428,480899.8
3429,461998.3
3430,289259.7
3431,652992.2
3432,1.3397826e+06
3433,1.0473817e+06
3434,976507.7
3435,985464.9
3436,1.4011589e+06
3437,1.3504004e+06
3438,770062.25
3439,351179.4
3440,349347.12
3441,141392.1
3442,63981.43
3443,63981.43
3444,64630.184
3445,152894.75
3446,358729.8
3447,358727.0
3448,358770.38
3449,410499.75
3450,441040.12
3451,710699.75
3452,846759.1
3453,1.1085659e+06
3454,901378.06
3455,619622.2
3456,474398.6
3457,439620.22
3458,645679.75
3459,441920.78
3460,215827.95
3461,198170.05
3462,462580.8
3463,828875.56
3464,616608.5
3465,494281.9
3466,569533.5
3467,752853.25
3468,408092.66
3469,458502.1
3470,525400.56
3471,476776.03
3472,482309.03
3473,200318.31
3474,183668.84
3475,183665.25
3476,183665.25
3477,183665.25
3478,183665.25
3479,666503.2
3480,818849.6
3481,818844.75
3482,735332.9
3483,676454.06
3484,633961.56
3485,627992.75
3486,650662.56
3487,364542.72
3488,378989.06
3489,383898.28
3490,251823.02
3491,209729.94
3492,209729.94
3493,211444.31
3494,366378.12
3495,431826.2
3496,443754.3
3497,385538.4
3498,243334.17
3499,210694.6
3500,173655.08
3501,18398.25
3502,18634.783
3503,18634.783
3504,28010.387
3505,18528.572
3506,18516.693
3507,19725.12
3508,53352.125
3509,70043.51
3510,66982.21
3511,69208.36
3512,87557.336
3513,140814.16
3514,185836.55
3515,181071.31
3516,180156.72
3517,187760.86
3518,352842.28
3519,149505.9
3520,107780.81
3521,108397.336
3522,375668.9
3523,449436.5
3524,382750.4
3525,402070.47
3526,455776.7
3527,465281.6
3528,541670.9
3529,526321.1
3530,309795.53
3531,305177.5
3532,1.2352425e+06
3533,1.3239719e+06
3534,1.2399082e+06
3535,1.2011968e+06
3536,1.3621705e+06
3537,1.2737989e+06
3538,814232.56
3539,462086.66
3540,280529.72
3541,78082.64
3542,86087.945
3543,175664.08
3544,266112.75
3545,325509.88
3546,338708.1
3547,583799.9
3548,763578.3
3549,827644.1
3550,795086.5
3551,848710.75
3552,737802.56
3553,1.0379876e+06
3554,938469.25
3555,882049.25
3556,592677.75
3557,113502.99
3558,1.9462704e+06
3559,1.3609528e+06
3560,374103.62
3561,198107.64
3562,516768.62
3563,1.0700631e+06
3564,1.0135925e+06
3565,782848.4
3566,778740.8
3567,442845.8
3568,423514.3
3569,516188.7
3570,536926.7
3571,522649.53
3572,662997.8
3573,530449.5
3574,270219.12
3575,208980.17
3576,183665.25
3577,226872.67
3578,464922.0
3579,692396.3
3580,793736.7
3581,818553.75
3582,501622.94
3583,398302.56
3584,374453.4
3585,323195.7
3586,264610.3
3587,250423.58
3588,286886.5
3589,338078.7
3590,209729.94
3591,209700.66
3592,209554.14
3593,209729.94
3594,250282.73
3595,378935.16
3596,418791.88
3597,253667.67
3598,238945.42
3599,203276.81
3600,182068.25
3601,18634.783
3602,18634.783
3603,18634.783
3604,19395.1
3605,18634.783
